All entries in Hipparcos input with a radial velocity
Hip #, radeg,decdeg,l,b,rv,spectral type and luminosity class 
[FORMAT(I6,5(F8.1),2X,a11)]
  2583     8.2    28.3   118.0   -34.4   -12.0  G8II       
  2599     8.2    62.9   120.8     0.1    -2.3  B1Ia       
  2604     8.3    42.0   119.3   -20.7     3.0  M0         
  2611     8.3    54.9   120.3    -7.9   -35.2  K0III      
  2628     8.3    71.0   121.4     8.2   -10.0  A0Vn       
  2629     8.3   -71.3   305.0   -45.8     2.3  A7IV       
  2647     8.4    60.5   120.7    -2.2     4.0  B9         
  2655     8.4   -15.5   102.5   -77.7   -70.0  F2.2:      
  2661     8.4   -29.6     0.0   -85.4    -5.4  K1III      
  2663     8.4   -35.0   327.5   -81.3    29.0  F8/G0V     
  2665     8.5   -39.9   317.8   -76.7     3.0  A0V        
  2677     8.5     3.3   114.3   -59.3   -10.0  G4III      
  2685     8.5   -32.3   338.0   -83.6     2.7  M3III      
  2700     8.6    22.4   117.7   -40.3    -1.0  M9         
  2702     8.6   -63.1   306.2   -54.0   -16.0  B5III      
  2707     8.6    66.8   121.2     3.9   -16.0  B9III      
  2711     8.6   -52.4   309.0   -64.6    34.8  F3IV-V     
  2713     8.6    -4.5   112.1   -67.1    10.0  G0         
  2734     8.7    13.4   116.8   -49.3   -19.0  K0         
  2742     8.8    42.7   119.7   -20.1     1.0  K0IV       
  2743     8.8   -63.7   306.0   -53.3     1.5  K3V        
  2745     8.8   -26.1    47.3   -86.2    -7.3  G8III      
  2746     8.8   -56.2   307.6   -60.8    38.0  F0V        
  2752     8.8    36.8   119.3   -25.9    -8.0  K0         
  2753     8.8    36.8   119.3   -25.9    -8.9  G8III-IV...
  2762     8.8    -3.6   112.9   -66.2     9.4  F8V...     
  2787     8.9    -0.5   114.1   -63.1     6.2  F5IV       
  2788     8.9   -25.4    57.9   -86.0     5.5  A7V        
  2791     8.9    57.2   120.8    -5.6   -19.0  Ap...      
  2796     8.9    67.9   121.4     5.1   -18.0  K2Ib-II    
  2797     8.9    79.3   122.2    16.4    14.0  K0         
  2800     8.9   -14.7   105.6   -77.1   -34.0  A1V        
  2802     8.9   -48.0   310.3   -68.9     7.6  F6V        
  2812     8.9   -73.2   304.5   -43.9    36.0  G5III      
  2816     9.0    61.5   121.1    -1.4   -22.0  B1IV:nn    
  2825     9.0    29.1   118.8   -33.7   -34.7  K1III      
  2832     9.0    13.2   117.1   -49.5   -24.5  F7V        
  2844     9.0    30.0   119.0   -32.8   -49.0  G2V...     
  2846     9.0   -15.0   105.8   -77.3    14.4  K0III      
  2848     9.0   -49.1   309.6   -67.8     5.0  K0V        
  2851     9.0    38.3   119.6   -24.5   -16.0  M0III      
  2852     9.0   -22.8    83.1   -84.5    13.2  A5m...     
  2854     9.0    54.2   120.7    -8.6     1.1  B7III      
  2860     9.1    48.6   120.3   -14.2    -5.2  B2V        
  2865     9.1    27.3   118.8   -35.5     1.0  B8IIIMNp...
  2866     9.1    44.6   120.1   -18.1    -9.1  B8         
  2876     9.1    60.3   121.1    -2.5    -8.5  A4III      
  2880     9.1   -30.3   347.7   -85.4    -4.0  M3II       
  2888     9.2   -49.1   309.4   -67.8    -3.0  G0/G1V     
  2896     9.2    27.1   118.9   -35.7    -0.7  F3IV       
  2900     9.2    44.5   120.2   -18.3   -33.8  K5III      
  2901     9.2    55.0   120.8    -7.8   -41.0  K2         
  2903     9.2    15.2   117.7   -47.5    -7.2  B2.5IV     
  2905     9.2    60.5   121.1    -2.3   -22.0  B5...      
  2912     9.2    33.7   119.5   -29.0     8.7  B5V        
  2920     9.2    53.9   120.8    -8.9     1.6  B2IV       
  2923     9.3    31.5   119.3   -31.3    11.0  F0III      
  2926     9.3    24.0   118.7   -38.7    -0.6  K2III      
  2941     9.3   -24.8    68.8   -86.1    17.5  K1V+...    
  2942     9.3    35.4   119.7   -27.4    -0.2  G5III      
  2944     9.3   -37.3   318.3   -79.4   -18.5  G8V        
  2954     9.4     3.1   116.1   -59.5     4.1  K4III      
  2960     9.4   -55.7   307.0   -61.4    -2.3  M6III      
  2968     9.4    72.9   121.9    10.1   -15.1  B3         
  2973     9.5    25.8   119.1   -36.9   -14.0  G8III      
  2994     9.5    -0.5   115.5   -63.2   -55.2  K2III      
  3010     9.6   -74.0   304.2   -43.1    44.0  F5IV-V     
  3013     9.6   -15.0   108.2   -77.5    86.7  B2         
  3025     9.6   -20.3    98.9   -82.6     9.0  Asp...     
  3026     9.6    -8.3   113.1   -70.9   -49.7  F5V        
  3030     9.6    60.3   121.3    -2.5   -28.0  K3Ib-II    
  3031     9.6    29.3   119.6   -33.5   -83.6  G5III...   
  3033     9.6     6.0   117.1   -56.7    30.0  G0V        
  3042     9.7   -73.1   304.2   -44.0    64.0  A1m...     
  3064     9.7   -25.6    60.8   -86.8     7.0  A5V        
  3070     9.7    26.3   119.4   -36.5    -0.2  K3III      
  3076     9.8   -72.3   304.3   -44.8    56.0  A9V        
  3083     9.8    49.4   120.9   -13.5    -9.8  K5III      
  3086     9.8     3.1   116.9   -59.6   -29.7  G2V        
  3092     9.8    30.9   119.9   -31.9    -7.3  K3III...   
  3093     9.8    21.3   119.2   -41.5   -33.3  K0V        
  3097     9.9    74.7   122.1    11.9     0.6             
  3101     9.9    26.7   119.6   -36.1   -19.0  G0V        
  3114     9.9   -85.7   303.2   -31.4    12.0  K5III      
  3127     9.9   -41.7   311.5   -75.3    17.3  F8V        
  3131     9.9   -80.7   303.5   -36.5   -59.5  G2IV/V     
  3132     9.9    82.5   122.5    19.6   -33.4  F6V:       
  3135    10.0   -37.4   315.6   -79.4    13.0  A6V        
  3136    10.0    63.2   121.6     0.4   -27.6  F6IV       
  3138    10.0    21.4   119.4   -41.3   -17.3  F3V...     
  3142    10.0   -34.0   322.1   -82.7   -11.4  F7V        
  3147    10.0   -73.8   304.0   -43.3    51.0  F3V        
  3163    10.1    24.0   119.7   -38.8    -1.0  A3         
  3164    10.1    26.7   119.9   -36.1   -10.0  F6V        
  3165    10.1    24.1   119.7   -38.8    -3.0  A3         
  3166    10.1    59.5   121.5    -3.4   -12.1  K0IIIp     
  3170    10.1   -59.5   305.5   -57.6     1.5  G1V        
  3179    10.1    56.5   121.4    -6.3    -3.9  K0II-IIIvar
  3185    10.1   -23.8    85.8   -85.9   -53.1  G3/G5V     
  3191    10.2    30.0   120.2   -32.8   -25.2  F5V        
  3193    10.2    -4.4   116.1   -67.1    34.5  K0III      
  3203    10.2    -7.2   115.2   -69.9     5.2  G0...      
  3206    10.2    40.2   120.7   -22.6   -63.0  K2V        
  3213    10.2   -51.4   306.9   -65.7    89.3  sdG8       
  3214    10.2    31.1   120.3   -31.7    14.0  F4V        
  3218    10.2   -40.5   311.5   -76.4     4.0  A1V        
  3231    10.3    39.5   120.8   -23.4    -4.7  G8III      
  3236    10.3     9.4   118.7   -53.4   -18.5  F5         
  3237    10.3    39.6   120.8   -23.2   -22.0  B0.7Vn...  
  3245    10.3   -46.1   308.3   -70.9    18.8  G8III      
  3249    10.4   -13.2   112.9   -75.8     3.0  K5         
  3254    10.4   -73.1   303.9   -44.0    31.0  G5/G6V:    
  3268    10.4   -74.2   303.9   -42.9    30.0  K1III      
  3269    10.4    24.6   120.1   -38.2   -14.6  A7m        
  3277    10.4   -56.5   305.6   -60.6     9.8  Ap         
  3289    10.5    59.9   121.7    -2.9    33.0  A3         
  3292    10.5   -53.2   306.1   -63.9    -0.9  F8V        
  3299    10.5    66.1   122.0     3.3    -3.2  G9III-IV   
  3300    10.5    50.5   121.4   -12.3   -10.6  B2.5V      
  3305    10.5   -15.4   112.1   -78.0   -12.0  A2         
  3310    10.5    24.1   120.2   -38.7   -40.0  G9III      
  3320    10.6   -31.9   324.9   -84.8    -8.3  A2V        
  3326    10.6     4.2   118.6   -58.6     8.3  F8V        
  3330    10.6   -65.5   304.4   -51.6    14.1  F6V        
  3334    10.6    58.8   121.8    -4.1    -3.0  B9.5III    
  3344    10.7   -36.0   314.3   -80.9    15.0  M1III      
  3346    10.7    52.3   121.6   -10.5   -92.0  B1III      
  3348    10.7    71.4   122.2     8.5   -15.0  A0...      
  3352    10.7   -60.3   304.9   -56.8    26.1  K5III      
  3356    10.7   -38.5   311.5   -78.5    10.0  B9.5V      
  3360    10.7    30.1   120.7   -32.7   -21.6  K2II-III   
  3362    10.7    35.5   121.0   -27.3    -0.5  M1Ve+...   
  3365    10.7    45.9   121.4   -16.9   -20.7  K5III      
  3367    10.7    64.3   122.0     1.4   -58.2  A1Ia       
  3369    10.7    -9.9   115.8   -72.7    23.0  F8         
  3381    10.7   -38.1   311.6   -78.9   -52.3  B8         
  3405    10.8   -57.5   305.1   -59.6     2.0  A0IV       
  3410    10.9    -0.9   118.4   -63.7   -52.1  G5         
  3414    10.9    47.0   121.5   -15.8    13.4  A5V        
  3418    10.9    33.8   121.1   -29.0   -34.5  K8         
  3419    10.9   -18.0   111.3   -80.7    13.1  K0III      
  3430    10.9    72.2   122.3     9.3  -114.0  F5         
  3432    11.0    42.3   121.4   -20.6    -9.5  F3IV-V     
  3436    11.0   -12.0   115.8   -74.8    -8.6  K1III      
  3441    11.0    -7.5   117.4   -70.3  -112.1  G0         
  3445    11.0    70.8   122.3     8.0    -3.0  K0         
  3451    11.0   -74.3   303.6   -42.8    25.0  F8V        
  3454    11.0    46.2   121.6   -16.6     9.0  F5         
  3455    11.0   -10.6   116.7   -73.4     0.6  K0IIIvar   
  3456    11.1   -38.4   310.1   -78.6    26.5  K1III      
  3461    11.1    40.7   121.5   -22.2   -55.9  M...       
  3471    11.1   -49.7   305.9   -67.4    12.0  A0V        
  3478    11.1    47.9   121.7   -15.0   -60.0  B5V...     
  3479    11.1   -26.5    54.0   -88.3    55.4  G5V        
  3493    11.2   -18.9   111.7   -81.7    27.0  M2         
  3494    11.2    40.7   121.5   -22.2  -101.3  M2e        
  3497    11.2   -65.6   304.0   -51.5    97.7  G3V        
  3504    11.2    48.3   121.8   -14.6   -18.7  B5III      
  3505    11.2   -22.0   106.0   -84.7    11.9  F0V        
  3521    11.2   -42.7   307.4   -74.4    10.0  A7V        
  3527    11.2   -53.7   305.1   -63.4    14.4  F7III      
  3533    11.3    75.9   122.5    13.1    -8.4  G5         
  3535    11.3     1.8   119.7   -61.0     6.4  K2V        
  3541    11.3    23.6   121.1   -39.3    18.0  B8         
  3544    11.3    55.2   122.1    -7.6    -8.5  A2Vs       
  3545    11.3    15.2   120.7   -47.7   -14.0  F3IV...    
  3546    11.3    28.0   121.3   -34.9   -17.1  K2III...   
  3552    11.4    -4.6   119.0   -67.4     7.0  M0III      
  3554    11.4    -9.5   118.1   -72.4   -67.0  G0         
  3559    11.4   -12.9   117.1   -75.7   -12.8  G2V        
  3572    11.4    75.0   122.6    12.1     8.9  A2IV       
  3583    11.4   -47.6   305.7   -69.6   -11.4  G5IV       
  3584    11.4    56.8   122.2    -6.1   -25.0  F2Iab:     
  3585    11.4    26.2   121.3   -36.7   -19.0  K5II       
  3588    11.5   -41.9   307.0   -75.2   -22.6  K5V...     
  3589    11.5    55.0   122.1    -7.9   -17.0  F8V        
  3603    11.5   -44.1   306.2   -73.0     6.0  G5V        
  3607    11.5   -22.5   108.2   -85.2   -14.7  G8/K0III   
  3611    11.6    55.3   122.2    -7.6    -8.3  A2III      
  3617    11.6    30.9   121.7   -31.9    13.0  K1III      
  3620    11.6    31.0   121.7   -31.9   -28.3  K3III      
  3621    11.6    45.4   122.0   -17.4    10.0  A3         
  3632    11.6    15.5   121.2   -47.4   -27.3  M4III      
  3641    11.7    69.3   122.5     6.5   -14.0  F3V        
  3645    11.7    -4.4   119.9   -67.3    27.0  G5         
  3649    11.7    59.6   122.3    -3.3   -14.9  G0Ib       
  3662    11.7    46.4   122.1   -16.5     0.7  G5         
  3675    11.8    12.0   121.2   -50.9    -0.8  G8II       
  3679    11.8   -72.8   303.4   -44.3    -8.0  F3Vp...    
  3690    11.8    47.8   122.2   -15.1   -60.0  B1.5Vn...  
  3693    11.8    24.3   121.7   -38.6   -23.9  K1II       
  3697    11.8     6.7   121.1   -56.1    14.3  G8III      
  3704    11.9   -36.9   307.5   -80.2   -26.0  F7/F8V     
  3708    11.9    -2.3   120.7   -65.2    20.0  M1III      
  3717    11.9   -18.1   117.3   -80.9     1.6  K3III      
  3719    11.9    26.3   121.9   -36.6    -5.5  K0III      
  3720    11.9    27.1   121.9   -35.8   -29.2  K2III      
  3721    11.9    74.8   122.7    12.0    -3.1  B8III      
  3730    12.0    20.9   121.8   -41.9     1.0  F8V        
  3733    12.0   -29.3   321.9   -87.7     9.8  F0IV       
  3736    12.0    51.4   122.4   -11.4    -4.7  A0         
  3741    12.0   -21.7   114.6   -84.5    22.0  B9V        
  3750    12.0    72.7   122.7     9.8     1.3  K0IV       
  3760    12.1     7.3   121.6   -55.6    -0.7  G8III      
  3765    12.1     5.3   121.5   -57.6   -10.4  K2V        
  3781    12.1   -74.9   303.2   -42.2    -9.5  K5III      
  3786    12.2     7.6   121.7   -55.3    32.3  K5III      
  3801    12.2    51.0   122.5   -11.9     9.0  B9III      
  3802    12.2   -48.6   304.1   -68.5    19.7  F0V        
  3810    12.2    16.9   122.1   -45.9     4.1  F8V...     
  3819    12.3    58.4   122.6    -4.4   -27.0  B0         
  3820    12.3   -42.6   304.6   -74.6    35.0  B8V        
  3829    12.3     5.4   121.9   -57.5   263.0  DG         
  3830    12.3    28.7   122.3   -34.2    -2.4  G8III      
  3833    12.3    57.1   122.6    -5.8   -36.0  M2III      
  3834    12.3   -24.1   113.4   -87.0    22.9  K0III      
  3849    12.4   -13.6   120.8   -76.4     3.5  K3III      
  3850    12.4   -23.2   116.3   -86.1     5.0  G8/K0V     
  3858    12.4   -23.4   116.4   -86.2    10.0  A3IV       
  3865    12.4    47.8   122.6   -15.1   -14.0  A2         
  3876    12.4    70.4   122.8     7.6   -28.5  K0         
  3881    12.5    41.1   122.6   -21.8   -25.4  B5V...     
  3884    12.5    30.5   122.5   -32.4  -162.8  G8IV       
  3886    12.5    60.1   122.7    -2.7   -42.0  F6:Ib...   
  3887    12.5    64.6   122.8     1.8   -49.0  B3Ia       
  3905    12.5    82.0   122.9    19.1    -6.7  G5         
  3909    12.5   -10.6   121.8   -73.5     7.7  F7IV-V     
  3914    12.6    28.4   122.6   -34.5    -9.5  K1III      
  3917    12.6    63.2   122.8     0.3   -50.0  A0Ib       
  3919    12.6    45.0   122.7   -17.9     1.6  A0p...     
  3932    12.6    59.7   122.8    -3.2   -35.0  B5Ib       
  3934    12.6   -73.5   303.0   -43.7   154.0  A0Ia:      
  3945    12.7   -73.5   303.0   -43.7   158.0  B3Ia:      
  3946    12.7    25.6   122.7   -37.3   -11.7  G8III      
  3949    12.7   -51.0   303.2   -66.1    22.0  F2III      
  3951    12.7    64.2   122.8     1.4     3.2  A4V...     
  3964    12.7    78.0   122.9    15.1   -15.4  A5         
  3965    12.7    51.5   122.9   -11.4     2.3  F2IV       
  3988    12.8    61.8   122.9    -1.1    -6.0  K5Ib       
  3992    12.8     3.4   122.9   -59.5     5.5  K0III      
  3998    12.8    18.7   122.9   -44.1     7.9  K2         
  4006    12.9    63.8   122.9     0.9   -26.0  B5Ia       
  4008    12.9    62.9   122.9     0.1   -92.0  M6.5       
  4012    12.9    58.3   122.9    -4.6   -19.4  M2         
  4017    12.9    41.2   122.9   -21.6     4.0  A0         
  4020    12.9   -23.6   123.2   -86.4    23.3  K0III      
  4022    12.9   -22.9   123.3   -85.8    18.3  K5V        
  4023    12.9    51.6   122.9   -11.3   -13.7  B9.5V      
  4025    12.9    12.8   123.0   -50.1    -6.0  F0         
  4039    13.0    74.5   123.0    11.6    16.5  F5         
  4041    13.0    78.6   122.9    15.8     4.4  G5         
  4050    13.0    27.8   123.1   -35.1    26.4  K1III      
  4052    13.0   -31.0   301.4   -86.2     4.2  A9V        
  4062    13.0   -74.9   302.9   -42.3    44.0  G1/G2V     
  4064    13.0   -35.7   302.0   -81.4    -2.3  A0V        
  4068    13.0    -6.0   123.4   -68.9   135.0  F5         
  4072    13.1   -22.6   125.2   -85.5   -22.3  G0V        
  4075    13.1    60.1   123.0    -2.8   -21.0  B8V        
  4083    13.1    25.8   123.2   -37.1    12.9  K1III      
  4104    13.2   -24.0   128.1   -86.9    34.0  K1III      
  4105    13.2   -51.5   302.5   -65.6    -2.4  G3IV/V     
  4121    13.2    56.6   123.1    -6.2   -24.9  O5.5...    
  4126    13.2   -73.1   302.8   -44.0   139.0  A0Ia:      
  4129    13.2    38.5   123.2   -24.3    15.6  A2V        
  4144    13.2    39.0   123.3   -23.8   -11.1  F7IV       
  4147    13.3    -1.1   123.8   -64.0    15.8  M0III      
  4148    13.3   -30.4   296.9   -86.8    -7.0  K2V        
  4151    13.3    61.1   123.1    -1.8    20.7  F8V        
  4153    13.3   -72.6   302.8   -44.5   164.0  B6Ia       
  4155    13.3    57.2   123.2    -5.7    -9.0  B9         
  4157    13.3   -74.7   302.8   -42.5   -27.0  G3:V+...   
  4159    13.3    30.3   123.4   -32.5    21.6  K3III      
  4160    13.3   -17.7   125.4   -80.5    12.4  A6:m...    
  4165    13.3   -38.7   301.2   -78.4     4.3  F0V        
  4174    13.3    49.7   123.2   -13.2     6.0  B8         
  4181    13.4   -39.1   301.1   -78.1    20.7  F0IV/V     
  4182    13.4    60.7   123.2    -2.2    -4.0  A0V        
  4185    13.4    37.4   123.4   -25.5    -6.0  K3III:     
  4197    13.4    29.5   123.5   -33.4   -11.6  K0III      
  4200    13.4   -62.9   302.5   -54.3   -10.0  M4III      
  4205    13.4    43.4   123.4   -19.5   -10.0  G0         
  4208    13.4   -73.9   302.7   -43.3    39.0  F6IV/V     
  4212    13.4    52.7   123.3   -10.2    -1.1  A5m        
  4220    13.5    28.6   123.6   -34.3    14.0  K1III      
  4252    13.6    24.1   123.8   -38.8  -232.0  Rp...      
  4257    13.6    -8.7   125.2   -71.6    45.0  G5IV       
  4267    13.6    19.2   124.0   -43.7     8.5  A1Vn       
  4283    13.7    83.7   123.0    20.8    12.0  A4V        
  4284    13.7    58.6   123.4    -4.3   -40.7  Cevar...   
  4288    13.7    23.6   124.0   -39.2     0.4  K1IV       
  4291    13.7   -74.3   302.6   -42.8    22.0  K0IV       
  4292    13.8    59.0   123.4    -3.9   -22.9  K2III      
  4293    13.8   -69.5   302.5   -47.6     5.1  G7III      
  4295    13.8    61.7   123.4    -1.2    -8.5  B3V        
  4298    13.8    48.7   123.6   -14.2   -51.9  M2.5IIIa   
  4301    13.8    23.4   124.0   -39.5    -2.0  F5V        
  4317    13.8    24.6   124.0   -38.3   -10.0  M4III      
  4336    13.9     0.0   125.2   -62.8   -29.0  K4III      
  4346    13.9    -7.3   126.1   -70.2     1.9  K5III      
  4347    13.9   -27.9   252.0   -88.8     5.6  G8II       
  4353    14.0   -29.7   282.5   -87.3     9.5  K4III      
  4363    14.0   -27.8   246.2   -88.8    22.2  M1/M2III   
  4366    14.0    27.2   124.2   -35.7    -7.9  A5IV       
  4371    14.0   -11.3   127.0   -74.1   -25.8  K4III      
  4383    14.1    58.0   123.6    -4.9   -30.3  K3III      
  4384    14.1    61.3   123.5    -1.6    -2.0  B8II       
  4385    14.1    -7.6   126.5   -70.4     6.0  F6IV       
  4390    14.1    35.2   124.0   -27.6     7.0  A0         
  4396    14.1   -31.2   288.4   -85.8   -16.0  B9V        
  4410    14.1   -19.4   131.8   -82.2    26.8  A2IV/V     
  4415    14.1   -75.4   302.5   -41.7    18.0  B9IV/V     
  4422    14.2    59.2   123.6    -3.7   -47.6  G8III-IV   
  4424    14.2    28.8   124.3   -34.1     4.7  K0III      
  4427    14.2    60.7   123.6    -2.2    -6.8  B0IV:evar  
  4433    14.2    26.3   124.4   -36.5    -8.0  MIII       
  4436    14.2    38.5   124.1   -24.4     7.6  A5V        
  4437    14.2    60.0   123.6    -2.8     1.0  B9V        
  4438    14.2    59.7   123.6    -3.1     6.0  F2V        
  4440    14.2    60.4   123.6    -2.5    -5.0  B8V        
  4442    14.2   -25.4   157.6   -87.9    10.4  A2/A3V     
  4446    14.2    68.8   123.4     5.9    -8.4  F0m        
  4453    14.2     0.5   125.9   -62.4     9.0  F0         
  4454    14.3    69.0   123.4     6.2   -49.4  K4V        
  4456    14.3    61.6   123.6    -1.3   -14.0  A0         
  4457    14.3    34.9   124.3   -28.0   -33.0  F7V        
  4463    14.3    23.4   124.7   -39.4   -10.3  G8III-IV   
  4464    14.3     0.3   126.1   -62.5   -14.0  K0IIIp...  
  4465    14.3     1.4   126.0   -61.5     0.8  A3         
  4473    14.3   -62.2   301.7   -54.9    11.0  K7V        
  4475    14.3    61.4   123.6    -1.4    -9.4  G8IV       
  4476    14.3   -39.5   297.7   -77.5    14.1  A5V        
  4477    14.3    52.2   123.8   -10.6   -38.0  K2         
  4496    14.4   -19.0   133.2   -81.8    13.5  A2V        
  4501    14.4    45.8   124.1   -17.0     5.1  K2III      
  4510    14.5    29.0   124.6   -33.9    -0.5  G6III      
  4513    14.5   -70.5   302.1   -46.7    11.0  M3III      
  4517    14.5    29.5   124.6   -33.3    23.9  K3III      
  4520    14.5    13.7   125.3   -49.2    15.2  G8III      
  4524    14.5   -70.9   302.2   -46.2    46.0  F7V        
  4531    14.5    30.3   124.6   -32.5     7.2  G0IV       
  4532    14.5    56.4   123.8    -6.4   -54.0  B1II       
  4538    14.5    55.8   123.9    -7.0   -43.0  B1.5III-IVn
  4540    14.5   -15.7   131.0   -78.4    -2.1  A:+...     
  4552    14.6    34.0   124.5   -28.9   -17.3  K0         
  4555    14.6    45.6   124.2   -17.3   -18.5  A3         
  4556    14.6   -27.1   212.0   -88.5    -4.0  K2III      
  4558    14.6    21.4   125.1   -41.4    -6.0  A2V        
  4560    14.6   -48.6   299.8   -68.5     9.1  A1V        
  4563    14.6   -60.7   301.4   -56.4     7.2  Am         
  4567    14.6    63.7   123.7     0.9   -51.0  B1.5Ib     
  4571    14.6    26.8   124.9   -36.1   -22.4  K5III      
  4572    14.6    66.4   123.6     3.5   -10.3  A0III      
  4577    14.7   -29.4   268.0   -87.3    10.3  B7IIIp     
  4584    14.7    47.0   124.2   -15.8   -12.9  A0         
  4586    14.7   -19.6   135.9   -82.3    28.8  M1III      
  4587    14.7   -11.4   129.5   -74.2   -18.6  G7III      
  4603    14.8   -29.4   267.1   -87.2    11.4  A4V        
  4608    14.8    27.7   125.0   -35.2    -8.8  K3III      
  4622    14.8   -73.7   302.2   -43.4    38.0  F6V        
  4624    14.8     0.8   127.2   -62.0  -103.6  K5II-III   
  4628    14.9   -34.6   290.6   -82.3     8.5  G8p...     
  4650    14.9    62.3   123.9    -0.6   -13.0  F7V        
  4655    15.0     6.5   126.7   -56.3   -15.0  M2III      
  4672    15.0    48.0   124.4   -14.8    -8.0  B8         
  4674    15.0    60.5   124.0    -2.3    15.1  G8II       
  4675    15.0    44.7   124.5   -18.1     1.0  B9.5Vn     
  4683    15.0    51.4   124.3   -11.5   -23.0  B5         
  4708    15.1     7.4   126.9   -55.5    -2.9  F5V        
  4709    15.1    71.0   123.7     8.1     6.0  A4IV       
  4710    15.1    37.8   124.9   -25.0     7.0  A0         
  4713    15.1    58.4   124.1    -4.5    -3.8  A3         
  4717    15.1    60.4   124.1    -2.4   -10.6  Am         
  4725    15.2   -16.0   134.3   -78.6    28.8  F2.5:      
  4726    15.2    -1.7   128.3   -64.4    18.0  M4III      
  4744    15.2    50.9   124.5   -12.0    -5.0  B2.5Vn     
  4746    15.3   -70.2   301.7   -46.9   -49.0  K0         
  4749    15.3    29.0   125.5   -33.8    20.8  G8III      
  4755    15.3    60.4   124.1    -2.5    -9.0  F5IV       
  4768    15.3   -72.3   301.9   -44.8   120.0  A0Ia       
  4770    15.3   -38.9   293.6   -78.0   -31.1  K1III      
  4771    15.3    45.5   124.8   -17.4   -70.6  G8III-IV   
  4781    15.4    61.0   124.1    -1.8     5.0  F5V        
  4789    15.4    69.4   123.8     6.5     4.9  B9         
  4793    15.4   -71.5   301.8   -45.6    61.0  K1III      
  4809    15.4    25.3   125.9   -37.5    40.0  G8IV       
  4811    15.4    57.8   124.3    -5.0    -8.3  A2         
  4825    15.5     2.5   128.2   -60.2     1.0  F6V        
  4828    15.5    59.5   124.3    -3.3     5.0  F0III      
  4829    15.5   -57.0   300.0   -60.1    13.0  G8III      
  4832    15.5     7.9   127.5   -54.8    24.0  G5         
  4837    15.6   -31.6   276.0   -84.9    25.1  F6/F7V     
  4843    15.6    81.9   123.3    19.0     5.0  G8III      
  4844    15.6    51.0   124.7   -11.8     6.4  A3V        
  4845    15.6   -10.4   132.2   -73.1   -20.0  K7V        
  4849    15.6     5.1   128.1   -57.7    19.7  K2         
  4852    15.6   -31.6   275.1   -85.0    -6.9  A1/A2IV    
  4856    15.6    71.7   123.8     8.8     6.0  M3.5e      
  4861    15.6   -48.2   297.8   -68.8    18.0  A2V        
  4869    15.7   -77.6   302.1   -39.6    61.6  K2IICNp... 
  4871    15.7    59.3   124.4    -3.5   -24.0  K2V        
  4872    15.7    62.3   124.2    -0.5    -5.1  K5V...     
  4889    15.7    31.8   125.8   -31.0    10.4  B9.5V      
  4890    15.7   -46.4   297.0   -70.6    -1.4  G8III      
  4893    15.7    26.3   126.1   -36.5     9.0  F3V        
  4897    15.7    60.1   124.4    -2.7   -12.5  B8II       
  4900    15.7    47.0   125.0   -15.8    -4.0  M0         
  4901    15.7    30.0   125.9   -32.8   -26.5  K2III      
  4902    15.7    51.8   124.7   -11.0   -17.0  B5         
  4903    15.7    41.3   125.2   -21.5     4.4  A5m        
  4906    15.7     7.9   127.9   -54.9     7.6  K0III      
  4907    15.7    69.2   124.0     6.4   -20.7  G5         
  4910    15.7    59.7   124.4    -3.2    32.0  K3III      
  4911    15.8    47.4   125.0   -15.4     2.2  A9V        
  4914    15.8    -4.8   130.5   -67.5    15.3  K0III-IV   
  4919    15.8    47.9   125.0   -15.0    -2.0  B5         
  4924    15.8   -27.1   213.2   -87.4   -40.0  K5/M0III   
  4929    15.8    28.6   126.1   -34.2     7.2  K2         
  4930    15.8   -26.2   193.9   -87.2    53.1  G8IV       
  4932    15.8   -29.5   256.2   -86.5    56.4  G8IIICN... 
  4933    15.8   -27.9   229.6   -87.3    38.5  G:w...     
  4934    15.8   -60.1   300.2   -57.0    13.0  F5V        
  4935    15.8   -41.0   293.7   -75.9     4.0  M3III      
  4956    15.9    61.2   124.4    -1.6   -38.0  K5V        
  4961    15.9    58.9   124.5    -3.9   -24.3  K5         
  4962    15.9    61.1   124.4    -1.8    -0.9  F0II       
  4966    15.9    82.1   123.4    19.2   -50.7  G5         
  4979    16.0     1.4   129.4   -61.3     5.6  F1V        
  4983    16.0    47.6   125.1   -15.2   -55.0  B2IV-V     
  4991    16.0   -73.5   301.7   -43.6    18.0  K2/K3III   
  4993    16.0   -34.7   284.1   -82.0    -5.3  A2V        
  4995    16.0   -18.6   142.3   -81.0    16.9  B9V        
  4998    16.0    52.5   124.9   -10.3    -7.0  K2         
  5000    16.0    61.8   124.4    -1.0   -47.0  B1Ibp      
  5002    16.0    38.7   125.6   -24.1   -30.0  M3III      
  5004    16.0   -34.7   283.9   -82.0    40.1  G5IV       
  5007    16.0    26.6   126.4   -36.2    -9.0  G2V...     
  5013    16.1    57.1   124.7    -5.7    -1.3  G8II-III   
  5015    16.1    62.4   124.4    -0.4   -15.0  B8II       
  5021    16.1    61.6   124.5    -1.2   -16.1  F6V        
  5026    16.1   -47.9   296.9   -69.0    10.9  M1III      
  5027    16.1   -25.6   186.0   -86.7     2.8  K4/K5V     
  5031    16.1    -2.4   130.6   -65.0   -17.5  G5         
  5038    16.1   -70.5   301.4   -46.5     1.0  M2/M3III   
